71,01,006,MERAUKE,IVI MAHAD,5,5,0,1,0,0,5,4,5,5,5,0,1,0,1,0,0,5,5,1,3,3,5,4,0,5,4,5,4,5,4,5,5,5,3,2,2,5,1,3,4,4,BERKEMBANG
72,01,018,MERAUKE,WAPEKO,2,5,1,0,0,0,5,4,5,5,5,0,1,3,0,0,0,5,5,1,3,3,5,5,0,3,4,1,1,5,5,5,5,5,5,0,0,5,1,2,4,4,BERKEMBANG
73,01,007,MERAUKE,TELAGA SARI,4,3,2,0,0,0,5,4,5,5,5,0,1,0,1,0,0,5,5,3,0,1,5,4,0,5,4,5,4,5,5,5,5,5,5,3,3,5,1,3,3,5,BERKEMBANG
74,01,008,MERAUKE,SALOR INDAH,3,3,4,0,0,0,4,4,5,5,5,0,1,0,1,0,0,5,5,3,4,4,5,5,0,5,4,5,4,5,5,5,5,5,5,3,3,5,1,2,4,5,BERKEMBANG
75,01,009,MERAUKE,SUMBER REJEKI,5,5,2,0,0,0,5,4,5,5,5,0,2,0,1,0,0,5,5,1,5,4,5,4,0,5,4,1,1,4,4,5,5,5,5,1,1,5,1,2,4,4,BERKEMBANG
76,01,010,MERAUKE,JAYA MAKMUR,4,3,2,2,0,0,5,4,5,5,5,0,1,0,0,0,0,5,3,2,3,3,5,5,1,5,5,1,1,5,5,5,5,5,3,1,1,5,1,3,3,4,BERKEMBANG
77,01,021,MERAUKE,ANUMBOB,4,2,2,1,0,0,5,4,5,5,5,3,1,0,0,0,0,5,5,3,5,3,5,4,0,4,5,1,1,5,5,5,5,5,5,1,0,5,1,2,4,4,BERKEMBANG
78,01,013,MERAUKE,SUMBER MULYA,5,4,2,0,0,0,5,4,5,5,5,3,1,0,0,0,0,5,3,3,0,0,5,5,1,4,4,5,4,5,5,5,5,5,5,1,1,5,1,2,4,5,BERKEMBANG
79,01,017,MERAUKE,KALIKI,1,5,0,0,0,0,5,4,5,5,5,2,1,0,0,0,0,5,5,1,4,4,0,2,0,3,4,1,1,5,5,5,5,5,0,2,2,5,1,2,2,4,BERKEMBANG
80,01,001,MERAUKE,KUMBE,5,4,5,4,0,0,4,4,5,5,5,0,2,2,1,0,0,5,3,3,3,3,5,2,0,5,5,1,1,5,3,5,5,5,5,2,2,5,1,4,4,5,BERKEMBANG
81,01,002,MERAUKE,RAWASARI,4,4,3,2,0,0,5,4,5,5,5,0,2,0,1,0,0,5,3,3,3,3,5,4,2,5,5,2,2,5,5,5,5,5,3,1,1,5,1,3,4,4,BERKEMBANG
82,01,003,MERAUKE,KAIBURSE,5,5,2,2,0,5,5,5,5,5,5,3,2,0,0,0,0,5,0,1,3,3,5,2,0,5,5,1,1,5,4,5,5,5,5,1,1,5,1,2,4,4,BERKEMBANG
83,01,004,MERAUKE,PADANG RAHARJA,3,3,3,5,0,0,4,4,5,4,5,0,2,0,1,0,0,5,0,1,5,4,5,3,0,3,5,4,4,4,5,5,5,5,5,3,3,5,1,2,4,4,BERKEMBANG
84,01,005,MERAUKE,ONGGARI,5,5,0,1,0,0,5,4,5,5,5,0,1,0,0,0,0,5,3,1,3,3,5,2,1,5,5,2,2,5,5,5,5,5,3,1,0,5,1,2,4,4,BERKEMBANG
85,01,006,MERAUKE,SUKA MAJU,0,3,5,0,0,0,4,4,5,5,5,0,2,0,1,0,0,5,3,1,3,3,5,5,2,5,5,5,4,5,5,4,5,5,5,2,2,5,5,4,4,4,BERKEMBANG
86,01,007,MERAUKE,DOMANDE,5,4,5,0,0,0,5,4,5,5,5,0,0,0,0,0,0,2,3,1,3,3,5,5,1,5,4,1,1,5,5,5,5,5,1,1,1,5,1,3,2,4,BERKEMBANG
87,01,001,MERAUKE,SENEGI,0,5,0,0,0,0,5,4,5,5,5,0,0,0,0,0,0,5,3,1,3,3,2,2,0,3,4,1,1,5,5,5,5,5,5,0,0,5,1,1,4,3,TERTINGGAL
88,01,002,MERAUKE,BAAD,0,5,0,0,0,0,5,4,5,5,5,0,0,0,0,0,0,5,3,1,3,1,3,2,0,3,4,1,1,5,5,5,5,5,5,1,1,5,1,2,4,4,TERTINGGAL
89,01,003,MERAUKE,WAJAU / WAYAO,0,5,5,0,0,0,5,4,5,5,5,0,2,0,0,0,0,5,3,1,3,3,3,4,0,3,5,1,1,5,5,5,5,5,5,0,0,5,1,3,2,4,BERKEMBANG
90,01,004,MERAUKE,KOA,0,5,0,0,0,0,5,4,5,5,5,0,0,0,0,0,0,5,5,1,3,0,3,2,0,3,4,1,1,5,5,5,5,5,5,1,1,5,1,3,3,4,TERTINGGAL
91,01,005,MERAUKE,KAISAH,0,0,0,0,0,0,5,4,5,5,5,0,0,0,0,0,0,5,3,1,3,0,3,0,0,3,4,1,1,5,5,5,5,5,5,1,1,5,1,0,3,4,TERTINGGAL
92,01,006,MERAUKE,NASEM,0,5,0,0,1,0,5,4,5,5,5,1,1,0,0,0,0,5,0,1,3,4,5,2,0,3,4,1,1,5,5,4,5,5,5,0,0,5,1,1,4,2,TERTINGGAL
93,01,059,MERAUKE,BOKEM,1,5,0,0,0,0,5,4,5,5,5,0,1,0,0,0,0,5,0,1,0,4,5,5,0,5,5,2,2,5,5,5,5,5,5,0,0,5,1,0,4,4,TERTINGGAL
94,01,008,MERAUKE,WASUR,5,5,5,5,3,0,5,4,5,5,5,3,1,0,5,0,0,5,3,1,3,3,5,3,1,5,5,5,5,5,5,5,5,5,5,1,0,4,1,1,2,2,BERKEMBANG
95,01,058,MERAUKE,NGGOLAR,0,5,0,0,0,0,5,4,5,5,5,0,0,0,0,0,0,5,0,1,0,3,5,2,0,3,3,1,1,5,5,4,4,5,5,0,0,1,1,0,4,4,TERTINGGAL
96,01,060,MERAUKE,BUTI,2,4,5,5,3,0,3,3,3,3,0,3,2,0,1,5,0,5,3,3,5,3,5,4,1,5,5,1,1,5,5,4,5,5,5,1,1,1,1,0,4,4,BERKEMBANG
97,01,001,MERAUKE,URUMB,2,4,5,5,0,0,5,4,5,5,5,3,2,0,0,0,0,5,3,2,4,4,5,2,0,5,5,3,2,5,5,5,5,5,5,1,1,5,1,3,4,4,BERKEMBANG
98,01,002,MERAUKE,WANINGGAP NANGGO,2,4,2,3,0,2,5,4,5,5,5,3,2,0,0,0,0,5,0,1,4,4,5,2,0,5,5,3,2,5,5,5,5,5,5,0,0,5,1,3,4,4,BERKEMBANG
99,01,003,MERAUKE,MATARA,2,5,2,3,0,2,5,4,5,5,5,0,2,0,0,0,0,5,3,1,4,4,5,3,0,5,5,3,2,5,5,5,5,5,5,1,1,5,1,3,4,4,BERKEMBANG
100,01,004,MERAUKE,MURAM SARI,4,3,5,0,1,0,4,4,5,5,5,1,1,0,1,0,0,5,3,2,5,0,5,5,1,5,5,5,4,5,5,4,5,5,5,1,0,5,1,1,5,4,BERKEMBANG
101,01,005,MERAUKE,SEMANGGA JAYA,3,4,1,0,1,0,4,4,5,5,5,3,1,0,1,0,0,5,3,3,5,0,5,5,0,5,5,5,4,0,5,4,5,5,3,1,1,5,1,2,4,4,BERKEMBANG
102,01,006,MERAUKE,SIDOMULYO,2,2,3,1,3,0,3,3,3,3,0,3,2,0,1,0,0,5,3,3,5,4,5,4,0,5,5,3,2,5,5,5,5,5,5,1,0,5,5,4,4,4,BERKEMBANG
103,01,007,MERAUKE,KUPRIK,5,5,3,2,3,0,5,4,5,5,5,5,1,0,2,0,0,5,3,3,5,0,5,5,0,5,5,5,4,5,5,4,5,5,5,0,0,5,1,1,4,5,BERKEMBANG
104,01,008,MERAUKE,KUPER,2,4,5,1,3,5,4,5,5,5,5,3,1,0,0,0,0,5,3,3,3,4,5,4,0,5,5,3,3,5,5,5,5,5,5,1,1,5,1,3,4,4,BERKEMBANG
105,01,009,MERAUKE,MARGA MULYA,3,4,0,0,1,0,4,4,5,5,5,3,1,0,1,0,2,5,3,2,1,1,5,4,1,5,5,5,4,5,5,5,5,5,3,0,0,5,1,2,4,5,BERKEMBANG
106,01,010,MERAUKE,WANINGGAP KAI,4,3,2,0,1,0,4,4,5,5,5,3,2,0,1,0,0,5,3,3,0,0,5,4,0,5,5,5,4,5,5,5,5,5,5,2,1,5,1,3,4,4,BERKEMBANG
107,01,001,MERAUKE,SOA,2,5,5,5,0,5,5,5,5,5,5,0,1,0,0,0,0,4,0,1,1,1,5,5,0,5,5,5,4,5,5,5,4,5,0,0,0,5,1,2,3,5,BERKEMBANG
108,01,002,MERAUKE,TAMBAT,1,5,0,0,0,0,5,4,5,5,5,0,1,0,0,0,0,4,0,1,1,1,5,2,2,5,5,4,4,5,3,5,4,5,3,1,0,5,1,2,2,3,TERTINGGAL
109,01,003,MERAUKE,SUMBER HARAPAN,4,3,2,3,0,3,4,4,5,5,5,0,1,0,0,0,0,5,0,1,0,1,5,4,0,5,5,1,1,5,5,4,5,5,3,2,2,5,1,2,4,4,BERKEMBANG
110,01,004,MERAUKE,YASA MULYA,3,3,4,3,5,5,5,5,5,4,5,3,2,0,1,0,4,5,0,3,5,1,5,5,3,5,5,4,4,5,5,5,5,5,5,1,1,5,1,3,4,4,BERKEMBANG
111,01,014,MERAUKE,KAMANGI,2,4,3,2,0,3,3,1,1,3,0,1,1,0,1,0,0,5,0,1,1,4,5,5,0,5,5,1,1,5,5,4,5,5,5,1,0,5,1,2,3,4,TERTINGGAL
112,01,005,MERAUKE,WANINGGAP SAY,4,3,2,3,1,3,5,4,5,5,4,1,2,0,1,0,0,5,0,3,5,1,5,5,2,5,5,1,1,5,5,5,5,5,3,2,2,5,1,3,4,2,BERKEMBANG
113,01,006,MERAUKE,WANINGGAP MIRAF,4,3,2,5,1,3,5,4,5,5,5,1,1,5,1,0,0,5,0,3,5,1,5,3,2,5,5,5,4,5,5,5,5,5,5,2,1,5,1,3,4,5,BERKEMBANG
114,01,007,MERAUKE,ISANOMBIAS,4,3,2,3,3,3,4,4,5,5,5,3,1,0,1,0,0,5,0,3,5,1,5,5,0,5,5,5,4,5,5,5,5,5,5,2,2,5,1,2,4,4,BERKEMBANG
115,01,008,MERAUKE,YABA MARU,4,3,0,2,3,0,4,4,5,5,5,1,1,0,1,0,0,5,3,3,0,1,5,4,1,5,5,1,1,5,5,5,5,5,5,2,2,5,1,3,3,4,BERKEMBANG
116,01,009,MERAUKE,AMUNKAI,4,3,5,3,3,3,4,4,5,5,5,3,1,0,1,0,0,5,0,3,5,1,5,5,2,5,4,1,1,5,5,5,5,5,5,2,2,5,1,3,4,4,BERKEMBANG
117,01,010,MERAUKE,HIDUP BARU,2,4,2,5,3,3,4,4,5,5,5,1,1,0,0,0,0,4,0,3,0,4,5,4,0,5,5,5,4,5,3,5,5,5,3,2,2,5,1,3,4,4,BERKEMBANG
118,01,011,MERAUKE,SERMAYAM INDAH,5,4,5,3,0,0,5,4,5,5,5,0,2,0,0,0,0,5,3,2,1,1,5,2,0,5,5,3,2,5,5,5,4,5,5,2,2,5,1,3,3,4,BERKEMBANG
119,01,012,MERAUKE,NGGUTI BOB,5,4,1,3,0,0,5,4,5,5,5,0,1,0,1,0,0,5,3,1,3,3,5,5,1,5,5,5,4,5,5,5,5,5,2,1,0,5,1,4,4,4,BERKEMBANG
